stop_id;stop_name;stop_lat;stop_lon;stop_code;location_type;parent_station;wheelchair_boarding;stop_direction
7974;Hűvösvölgy;47.542635;18.964753;7974;;CS007976;2;
7975;Hűvösvölgy;47.543243;18.964281;7975;;CS007976;2;
7976;Hűvösvölgy;47.543264;18.963995;7976;;CS007976;2;
7977;Hűvösvölgy;47.542968;18.964195;7977;;CS007976;2;
7978;Hűvösvölgy;47.542707;18.964355;7978;;CS007976;2;
7979;Vörösmarty utca M;47.507468;19.066509;7979;;CSF01090;2;-132
7980;Vörösmarty utca M;47.507444;19.066767;7980;;CSF01090;2;45
7995;Jókai Mór utca;47.410717;19.020681;7995;;CS007995;2;-31
7996;Budatétény vasútállomás (Campona);47.405724;19.013796;7996;;CS007997;1;
7997;Budatétény vasútállomás (Campona);47.405963;19.014089;7997;;CS007997;1;
7998;Budatétény vasútállomás (Campona);47.405705;19.014297;7998;;CS007997;1;
7999;Budatétény vasútállomás (Campona);47.405711;19.014142;7999;;CS007997;1;
8003;Budagyöngye;47.515894;18.999506;8003;;CSF00166;2;
8005;Móricz Zsigmond körtér M;47.477023;19.047527;8005;;CS022814;1;
8006;Kelenföld vasútállomás M;47.464840;19.022311;8006;;CS007967;2;
8018;Örs vezér tere M+H, új tárolótér;47.500933;19.135714;8018;;CS003106;2;
8020;Örs vezér tere M+H;47.501005;19.136378;8020;;CS003106;2;
8021;Örs vezér tere M+H;47.501814;19.136233;8021;;CS003106;2;
8022;Örs vezér tere M+H;47.501355;19.136333;8022;;CS003106;2;
8023;Örs vezér tere M+H;47.501535;19.136180;8023;;CS003106;2;
8024;Örs vezér tere M+H;47.501148;19.136213;8024;;CS003106;1;
8025;Örs vezér tere M+H;47.501814;19.135915;8025;;CS003106;2;
8026;Örs vezér tere M+H;47.501374;19.136007;8026;;CS003106;2;
8027;Örs vezér tere M+H;47.501482;19.135861;8027;;CS003106;2;
8028;Örs vezér tere M+H;47.501112;19.135882;8028;;CS003106;1;
8029;Örs vezér tere M+H;47.502129;19.135703;8029;;CS003106;2;
8030;Örs vezér tere M+H;47.501751;19.135617;8030;;CS003106;2;
8031;Örs vezér tere M+H;47.501365;19.135688;8031;;CS003106;2;
8034;Nagyenyed utca;47.498103;19.023704;8034;;CSF00020;1;
8036;Kőbányai út 31.;47.487478;19.104202;8036;;CSF01264;2;-68
8037;Kőbányai út 31.;47.487506;19.103698;8037;;CSF01264;2;113
8040;Tas vezér utca;47.478606;19.040827;8040;;CS008041;2;105
8041;Tas vezér utca;47.478866;19.040866;8041;;CS008041;2;-64
8047;Lajosmizsei sorompó;47.450468;19.161410;8047;;CSF03735;2;-59
8050;Liptó utca;47.486100;19.007031;8050;;CS008050;2;-147
8051;Liptó utca;47.486010;19.007071;8051;;CS008050;2;32
8067;Szent Imre tér;47.430948;19.070300;8067;;CS041095;2;-176
8086;Széll Kálmán tér M;47.507350;19.026352;8086;;CS073099;2;37
8087;Fény utcai piac;47.508510;19.023683;8087;;CS008087;2;-90
8090;Móricz Zsigmond körtér M;47.477256;19.048786;8090;;CS022814;1;
8093;Dél-pesti autóbuszgarázs;47.426667;19.161783;8093;;CS043154;2;-124
8094;Dél-pesti autóbuszgarázs;47.426227;19.161000;8094;;CS043154;2;59
8095;Nagykőrösi út;47.425255;19.157029;8095;;CS008095;2;-104
8096;Nagykőrösi út;47.425241;19.157512;8096;;CS008095;2;75
8098;Szabina út;47.436450;19.013416;8098;;CS061286;2;-167
8099;Pék utca;47.442037;19.018742;8099;;CSF04376;2;106
8100;Pék utca;47.442184;19.018652;8100;;CSF04376;2;-69
8101;Rózsavölgy felső;47.441102;19.022349;8101;;CS008102;2;117
8102;Rózsavölgy felső;47.441120;19.022627;8102;;CS008102;2;-57
8103;Rózsavölgy alsó;47.438280;19.030491;8103;;CSF04379;2;-60
8104;Rózsavölgy alsó;47.438270;19.029987;8104;;CSF04379;2;97
8106;Vihar utca;47.434313;19.035689;;;;2;154
8109;Damjanich utca;47.402518;18.991053;8109;;CS008109;1;22
8110;Barosstelep vasútállomás;47.399651;18.990905;8110;;CS008110;1;-91
8111;Barackos út / Angeli utca;47.402248;18.974427;8111;;CS008111;1;-124
8112;Szakiskola utca;47.404959;18.975835;8112;;CSF04487;2;176
8113;Szilvafa utca;47.405214;18.982168;8113;;CS008113;2;-94
8114;Mátyás király utca;47.404319;18.990768;8114;;CS009447;2;-59
8115;Szebeni utca;47.430361;19.016058;8115;;CS008115;2;-81
8116;Szebeni utca;47.430199;19.016893;8116;;CS008115;2;99
8119;Mátra utca;47.400104;18.997714;8119;;CSF04521;2;-103
8120;Budatétény vasútállomás (Campona);47.405630;19.013758;8120;;CS007997;2;
8124;Zöldike utca;47.430738;19.012823;8124;;CS008125;2;-73
8125;Zöldike utca;47.431205;19.012359;8125;;CS008125;2;154
8126;Hír utca;47.432896;19.011523;8126;;CS008127;2;15
8127;Hír utca;47.432914;19.011403;8127;;CS008127;2;-171
8128;Ady Endre út;47.435906;19.036550;8128;;CS009541;2;-26
8132;Puskás Ferenc Stadion M;47.501283;19.107691;8132;;CS008132;1;
8146;Vajda Péter utca;47.481389;19.103174;8146;;CSF01258;1;-152
8147;Vajda Péter utca;47.481770;19.103619;8147;;CSF01258;1;33
8148;Kőbányai út / Könyves Kálmán körút;47.485742;19.107077;8148;;CSF01267;1;-150
8149;Kőbányai út / Könyves Kálmán körút;47.486236;19.107515;8149;;CSF01267;1;23
8150;Zsil utca;47.482940;19.062984;8150;;CSF01346;2;-45
8152;Mester utca / Könyves Kálmán körút;47.469596;19.083728;8152;;CSF01507;1;-111
8153;Mester utca / Könyves Kálmán körút;47.469723;19.084482;8153;;CSF01507;1;63
8155;Közvágóhíd H;47.468737;19.072756;8155;;CSF01527;1;-94
8156;Új köztemető;47.473522;19.178241;8156;;CSF01866;2;-6
8164;Örs vezér tere M+H;47.501463;19.136578;8164;;CS003106;2;
8168;I. utca;47.401015;19.002721;8168;;CSF04468;2;-106
8169;I. utca;47.400931;19.003494;8169;;CSF04468;1;85
8170;Angeli utca / Nagytétényi út;47.390632;18.981022;8170;;CSF04499;2;51
8174;Népliget M;47.475842;19.100499;8174;;CS008287;2;
8175;Népliget, tároló;47.475832;19.100183;8175;;CS008287;2;
8181;Cinkotai autóbuszgarázs;47.498526;19.237725;8181;;CSF03286;2;
8187;Batthyány tér;47.506776;19.039318;8187;;CSF00062;2;
8206;Mexikói út M;47.519261;19.091048;8206;;CSF02974;1;
8209;Nagy Lajos király útja / Czobor utca;47.522170;19.102815;8209;;CSF02868;1;114
8218;Széchenyi István tér;47.499032;19.047008;8218;;CSF00974;2;165
8222;Örs vezér tere M+H;47.503684;19.136443;8222;;CS003106;1;174
8238;Széchenyi István tér;47.500588;19.046703;8238;;CSF00974;2;-122
8239;Müpa - Nemzeti Színház H;47.471308;19.073063;8239;;CS008240;2;150
8240;Müpa - Nemzeti Színház H;47.471335;19.073209;8240;;CS008240;2;-30
8241;Szőnyi út;47.526625;19.096220;;;;1;-40
8242;Teleki Blanka utca;47.523865;19.093761;;;;1;-156
8243;Szántóföld utca;47.572244;19.138830;8243;;CS049185;2;-142
8245;Kolozsvár utcai piac;47.536842;19.114916;;;;1;-133
8246;Rákospalotai köztemető;47.551240;19.136010;8246;;CSF03127;2;-50
8260;Nagybányai út;47.528442;18.996170;8260;;CS008260;2;-108
8261;Nagybányai út;47.528352;18.996317;8261;;CS008260;2;71
8262;Hidegkuti Nándor Stadion;47.490690;19.108910;8262;;CSF01275;1;176
8263;Müpa - Nemzeti Színház;47.469113;19.070051;8263;;CS008264;2;180
8264;Müpa - Nemzeti Színház;47.469995;19.070144;8264;;CS008264;2;0
8265;Közvágóhíd H;47.468737;19.073486;8265;;CSF01527;1;61
8267;Szentlőrinci út;47.424593;19.157763;8267;;CSF03632;2;
8269;Delej utca;47.484685;19.096357;8269;;CS008269;2;-64
8270;Delej utca;47.484460;19.096407;8270;;CS008269;1;105
8271;Szentendre;47.661038;19.075607;;;;2;
8272;Közvágóhíd;47.466285;19.077170;;;;2;
8283;Óceán-árok utca;47.590056;19.100627;8283;;CS008284;2;-123
8284;Óceán-árok utca;47.590352;19.101585;8284;;CS008284;2;58
8286;Népliget M;47.476294;19.099288;8286;;CS008287;1;24
8287;Népliget M;47.476345;19.098937;8287;;CS008287;2;-151
8289;Szilágyi utca;47.570883;19.111334;8289;;CS008289;2;-73
8317;Bartók Béla utca;47.433298;18.919575;8317;;CS008317;2;-130
8318;Raktárváros;47.441547;18.938276;8318;;CS008319;2;-123
8319;Raktárváros;47.441566;18.938608;8319;;CS008319;2;56
8322;Harangláb;47.431924;18.914078;8322;;CSF04757;2;129
8323;Károlyi utca;47.437690;18.899546;;;;2;132
8324;Tükörhegy;47.436382;18.927085;8324;;CS008324;2;-125
8325;Tükörhegy;47.436211;18.926992;8325;;CS008324;2;55
8326;Ady Endre utca;47.435045;18.906261;8326;;CS008326;1;115
8328;Törökbálint Sportközpont;47.440051;18.895734;8328;;CS074495;2;-49
8329;Törökbálint Sportközpont;47.440284;18.895177;8329;;CS074495;2;132
8330;Határ utca;47.445284;18.894300;8330;;CS008330;2;-5
8331;Határ utca;47.444924;18.894036;8331;;CS008330;2;-159
8332;Hosszúrét utca;47.446066;18.881264;;;;2;172
8333;Törökbálint, bevásárlóközpont;47.443242;18.887398;;;;2;
8336;Növény utca;47.402071;19.015810;8336;;CS008337;2;54
8337;Növény utca;47.402125;19.015254;8337;;CS008337;2;-127
8339;Budaörsi lakótelep;47.456025;18.940934;8339;;CSF04724;1;-105
8341;Templom tér;47.542367;19.130057;8341;;CS008341;2;166
8344;Királyhágó tér;47.495421;19.018729;8344;;CSF02413;1;128
8345;Katona József utca;47.438346;18.906478;;;;2;138
8353;Észak-Pesti Kórház;47.539377;19.122388;;;;2;46
8359;Óbudai autóbuszgarázs;47.567996;19.026302;8359;;CS008360;1;
8360;Óbudai autóbuszgarázs;47.568290;19.026730;8360;;CS008360;2;
8365;Bécsi út / Vörösvári út;47.548489;19.028941;8365;;CSF00571;1;
8377;Nagykőrösi út / Határ út;47.456450;19.114660;8377;;CS008377;2;-84
8379;Kőbánya alsó vasútállomás;47.483885;19.127207;8379;;CSF01800;2;
8380;Kőbánya alsó vasútállomás;47.483256;19.128130;8380;;CSF01800;2;
8381;Kőbánya alsó vasútállomás;47.484012;19.127561;8381;;CSF01800;2;
8382;Örs vezér tere M+H;47.502448;19.136843;8382;;CS003106;1;-10
8383;Örs vezér tere M+H;47.502623;19.136654;8383;;CS003106;1;145
8385;Rákospalota, MÁV-telep;47.541293;19.121408;8385;;CSF03102;2;
8399;Pestszentimre vasútállomás;47.404251;19.186538;8399;;CSF03665;2;-137
8400;Dunakeszi, Auchan áruház;47.608972;19.117347;;;;2;
8402;Kert sor;47.591138;19.045357;8402;;CS008403;2;23
8403;Kert sor;47.591363;19.045370;8403;;CS008403;2;-156
8404;Csillaghegy H;47.584886;19.042047;8404;;CS008404;2;16
8405;Csillaghegy H;47.584817;19.041849;8405;;CS008404;2;-158
8406;Forrásliget lakópark;47.581153;19.037568;8406;;CS008407;2;49
8407;Forrásliget lakópark;47.581354;19.037795;8407;;CS008407;2;-110
8408;Ürömhegyi lejtő;47.577645;19.032198;8408;;CS008409;2;15
8409;Ürömhegyi lejtő;47.577663;19.032065;8409;;CS008409;2;-166
8410;Aranyhegyi lejtő;47.572593;19.030301;8410;;CS008410;2;14
8411;Aranyhegyi lejtő;47.572512;19.030128;8411;;CS008410;2;-164
8412;Bécsi út / Vörösvári út;47.548475;19.029204;8412;;CSF00571;2;-1
8426;Káposztásmegyer, Szilas-patak;47.577384;19.114891;8426;;CSF00859;2;8
8428;Budakalász, Budai út;47.617063;19.051534;8428;;CS008428;2;-19
8429;Budakalász, Budai út;47.616729;19.051767;8429;;CS008428;2;145
8430;Budakalász, Lenfonó H;47.620304;19.046374;8430;;CS008431;1;-9
8431;Budakalász, Lenfonó H;47.621800;19.045662;8431;;CS008431;1;149
8432;Szentistvántelep H;47.628444;19.043367;8432;;CS008432;2;-17
8433;Szentistvántelep H;47.627055;19.043879;8433;;CS008432;2;162
8434;Pomáz H;47.643897;19.030357;8434;;CS008434;1;-43
8435;Pomáz H;47.642594;19.031459;8435;;CS008434;2;128
8436;Szentendre, Papírgyár;47.648965;19.069449;8436;;CS008436;1;16
8437;Papírgyár;47.647762;19.069061;8437;;CS008436;1;177
8438;Egyetem;47.652306;19.071738;8438;;CS008438;1;17
8439;Egyetem;47.652067;19.071331;8439;;CS008438;1;-150
8444;Haller utca / Mester utca;47.476587;19.076661;8444;;CS008444;2;134
8447;Dióskert;47.425580;18.911840;;;;2;-95
8455;Jászai Mari tér;47.512811;19.047938;8455;;CSF02511;2;
8458;Tisza István tér;47.517230;19.107350;8458;;CS008458;1;-42
8459;Uzsoki Utcai Kórház;47.519822;19.103742;8459;;CS008459;1;-42
8460;Uzsoki Utcai Kórház;47.519642;19.103436;8460;;CS008459;1;
8461;Erzsébet királyné útja / Róna utca;47.521615;19.101317;;;;1;-41
8462;Bretzfeld utca;47.460552;18.945930;;;;2;153
8469;Gubacsi út / Határ út;47.444351;19.096679;8469;;CS090972;2;120
8471;Dél-pesti autóbuszgarázs;47.426479;19.160895;8471;;CS043154;2;
8472;Dél-pesti autóbuszgarázs;47.426703;19.161134;8472;;CS043154;2;
8479;Homokbánya utca;47.399615;18.941000;;;;2;-42
8480;Petőfi Sándor utca;47.402428;18.937682;8480;;CS009094;2;46
8481;Soroksár felső H;47.410028;19.111501;8481;;CSF04530;2;172
8486;Csonka János tér;47.470132;19.044780;8486;;CS009425;2;-167
8490;Határ út M;47.464573;19.126164;8490;;CSF03930;2;
8491;Jászberényi út;47.485549;19.192668;;;;2;8
8498;Aszódi utca;47.463482;19.101007;8498;;CSF01476;2;
8499;Közterületfenntartó Zrt.;47.467994;19.106702;8499;;CSF01481;2;-149
8500;Ecseri út M;47.470485;19.108814;8500;;CSF01495;2;-150
8501;Ferencvárosi rendelőintézet;47.476947;19.075454;8501;;CS008702;2;-119
8518;Tímár utca H;47.533275;19.043766;8518;;CS008519;2;
8519;Tímár utca H;47.533311;19.043634;8519;;CS008519;2;-145
8520;Szentlélek tér H;47.539380;19.047083;8520;;CSF00621;2;
8521;Serfőző utca;47.538327;19.046955;8521;;CS009295;2;178
8532;Kossuth Lajos tér M;47.505894;19.048562;8532;;CSF00970;1;-99
8535;Cinkotai autóbuszgarázs;47.498283;19.237565;8535;;CSF03286;2;
8543;Szépvölgyi út H;47.528670;19.040460;;;;2;
8544;Szépvölgyi út H;47.527482;19.039956;;;;2;-169
8545;Puskás Ferenc Stadion M;47.500105;19.107013;8545;;CS008132;1;-97
8546;Boráros tér H;47.479809;19.067866;8546;;CSF01516;2;
8548;Gyál, Bem József utca;47.372935;19.216779;;;;2;131
8549;Kisfaludy Sándor utca;47.375035;19.213621;;;;2;134
8550;Toldi Miklós utca;47.377325;19.210039;;;;2;133
8551;Bacsó Béla utca;47.379534;19.206696;;;;2;133
8552;Erdősor utca;47.383039;19.201912;;;;2;-138
8553;Bajcsy-Zsilinszky utca;47.385653;19.204449;;;;2;133
8559;Korompai utca;47.484896;19.012508;8559;;CS008559;2;-96
8560;Korompai utca;47.484815;19.012866;8560;;CS008559;2;84
8567;Gazdagréti tér;47.473321;18.992775;8567;;CSF02229;2;34
8569;Cinkotai autóbuszgarázs;47.498194;19.237086;8569;;CSF03286;2;-120
8575;Távíró utca;47.461151;19.118990;;;;2;42
8577;Rákoshegy vasútállomás;47.467968;19.244845;8577;;CSF03528;2;-81
8587;Gyáli út;47.456515;19.111039;8587;;CS008587;2;-102
8588;Gyáli út;47.456326;19.110349;8588;;CS008587;2;78
8589;Gyáli út;47.466017;19.103463;8589;;CS008589;2;-37
8590;Szent Gellért tér M;47.483337;19.053086;8590;;CS044592;1;-154
8591;Szent Gellért tér M;47.483616;19.053537;8591;;CS044592;1;38
8593;Móricz Zsigmond körtér M;47.476836;19.047188;8593;;CS022814;1;-177
8597;Sport utca;47.455942;18.948108;;;;1;176
8598;Baross utca;47.460328;18.958490;8598;;CS008598;2;-10
8605;Kolosy tér;47.527590;19.036729;8605;;CSF00137;1;96
8642;Székesdűlő;47.611119;19.104279;8642;;CS008643;2;62
8643;Székesdűlő;47.611164;19.104053;8643;;CS008643;2;-120
8644;Vízművek;47.599539;19.092791;8644;;CS008645;2;34
8645;Vízművek;47.600312;19.093310;8645;;CS008645;2;-144
8646;Áruházi bekötőút;47.386494;19.022627;8646;;CS008647;2;-119
8647;Áruházi bekötőút;47.386539;19.023091;8647;;CS008647;2;66
8649;Székesdűlő, ipartelep;47.615164;19.109245;8649;;CS008649;2;22
8650;Székesdűlő, ipartelep;47.614750;19.108806;8650;;CS008649;2;-158
8651;Auchan Sziget áruház;47.384381;19.025807;8651;;CS008651;2;153
8652;Auchan Sziget áruház;47.384174;19.025966;8652;;CS008651;2;154
8670;Auchan Liget;47.541169;19.247043;8670;;CS074909;2;
8681;Hidegkuti Nándor Stadion;47.490533;19.110469;8681;;CSF01275;2;
8684;Albertfalva kitérő;47.452693;19.038524;8684;;CS008685;2;-168
8685;Albertfalva kitérő;47.452801;19.038961;8685;;CS008685;2;8
8692;Felsőcsatári köz;47.458682;19.177051;8692;;CS008692;2;
8694;Köztelek utca;47.487044;19.066933;;;;2;125
8697;Újpest-Központ M;47.560751;19.090152;8697;;CSF00910;2;
8702;Ferencvárosi rendelőintézet;47.477155;19.075785;8702;;CS008702;2;113
8708;Vízművek lakótelep;47.597822;19.091606;8708;;CS008708;2;34
8724;Albertirsai út;47.500874;19.116122;;;;2;
8725;Puskás Ferenc Stadion M;47.499900;19.104879;8725;;CS003002;2;
8731;Budagyöngye;47.516074;18.998922;8731;;CSF00166;2;
8736;Dániel út;47.512863;18.994978;8736;;CS008737;2;
8737;Dániel út;47.512881;18.994739;8737;;CS008737;2;117
8740;Újbuda-központ M;47.474683;19.046385;8740;;CSF01999;2;-165
8750;Batthyány tér M+H;47.505696;19.039323;8750;;CSF00065;1;175
8754;Pestszentimre vasútállomás (Dózsa Gy.u.);47.403586;19.185688;8754;;CSF03665;2;49
8772;Pestszentlőrinc vasútállomás;47.454646;19.181749;8772;;CSF03845;2;
8775;Ilonatelep H;47.525831;19.228646;8775;;CSF03334;2;46
8782;Blaha Lujza tér M;47.496881;19.069160;8782;;CSF01116;1;
8785;Puskás Ferenc Stadion M;47.499936;19.105237;8785;;CS003002;2;
8788;Kőérberek;47.445299;18.999585;8788;;CS009351;2;-63
8789;Kőérberek;47.445218;19.000036;8789;;CS009351;2;89
8792;Normafa;47.502448;18.965905;8792;;CSF02489;2;-159
8793;Regényes utca;47.429436;19.020658;8793;;CSF04421;2;180
8801;Savoya Park;47.436482;19.040103;8801;;CS009578;2;
8802;Savoya Park;47.435847;19.042385;8802;;CS009578;1;-75
8815;Kén utca;47.457298;19.088998;8815;;CSF01350;2;-19
8816;Kén utca;47.457193;19.088965;8816;;CSF01350;2;159
8817;Koppány utca;47.465849;19.081623;8817;;CSF01341;2;-27
8819;Magyar Aszfalt;47.460087;19.087475;8819;;CS008819;2;-31
8820;Magyar Aszfalt;47.459460;19.087773;8820;;CS008819;2;160
8832;Szakorvosi rendelőintézet;47.443871;19.181125;;;;2;29
8841;Íves út;47.592804;19.107611;8841;;CS044135;2;60
8842;Íves út;47.592598;19.106813;8842;;CS044135;2;-120
8844;Egressy út / Vezér utca;47.519260;19.126312;8844;;CSF02804;1;-142
8845;Kelenföld vasútállomás M;47.464723;19.023213;8845;;CS007967;2;7
8846;Méhecske utca;47.448032;18.947797;8846;;CS008846;2;180
8847;Méhecske utca;47.447979;18.947970;8847;;CS008846;2;-4
8850;Mikszáth Kálmán utca;47.451162;19.176781;8850;;CS008850;2;-55
8862;Újpest-Központ M;47.560449;19.091203;8862;;CSF00910;2;
8863;Gőzmozdony utca;47.470054;19.157193;;;;2;-144
8864;Savoya Park;47.435991;19.041549;8864;;CS009578;1;102
8893;Csepeli átjáró;47.436339;19.092257;8893;;CSF04147;2;-98
8894;Vízisport utca;47.433997;19.091263;8894;;CS009718;2;144
8895;Teremszeg utca;47.432951;19.092221;;;;2;163
8896;Pesterzsébet vasútállomás;47.433417;19.096414;8896;;CSF04121;2;81
8898;Szakorvosi rendelő;47.440886;19.101780;;;;2;-39
8903;Szentmihályi út;47.541396;19.151947;8903;;CSF03144;2;64
8904;Kétújfalu utca;47.419522;19.209134;8904;;CS008904;2;28
8910;Káposztásmegyer, Mogyoródi-patak;47.598348;19.121429;8910;;CS009536;2;100
8911;Homoktövis iskola;47.597234;19.117084;8911;;CS008911;2;50
8912;Hidegkuti Nándor Stadion;47.490246;19.110044;8912;;CSF01275;2;80
8914;Vágóhíd utca;47.473600;19.079565;8914;;CS009146;2;145
8915;Jászberényi út / Maglódi út;47.490399;19.148450;8915;;CSF01615;2;
8916;Kőbányai garázs;47.490648;19.114424;8916;;CS074021;2;-99
8917;Kőbányai garázs;47.490684;19.113853;8917;;CS074021;2;89
8918;Budatétény, benzinkút;47.430123;19.003651;8918;;CS008943;2;-156
8919;Pongrátz Gergely tér;47.509771;19.128546;8919;;CS008919;1;-46
8921;Dél-pesti autóbuszgarázs;47.426613;19.161081;8921;;CS043154;2;
8922;Gyula vezér út;47.409254;19.003430;8922;;CS008971;2;-133
8923;Kabai utca;47.495749;19.160431;8923;;CS008923;2;-47
8924;Kabai utca;47.495605;19.160418;8924;;CS008923;2;135
8939;Békásmegyer H;47.598408;19.054259;8939;;CS008940;2;120
8940;Békásmegyer H;47.598633;19.054086;8940;;CS008940;2;
8941;Váci út;47.561245;19.079377;;;;2;-79
8942;Örs vezér tere M+H;47.503279;19.137603;8942;;CS003106;2;82
8943;Budatétény, benzinkút;47.431086;19.004419;8943;;CS008943;2;20
8944;Újpest-Városkapu M (Váci út);47.556577;19.076558;8944;;CS011762;2;18
8945;Újpest-Városkapu M (Váci út);47.558115;19.076904;8945;;CS011762;2;-171
8946;Szénás utca;47.527604;19.181627;;;;2;55
8947;Szlovák út;47.531165;19.189578;;;;2;51
8948;Kucorgó tér;47.469328;19.295153;8948;;CS008948;2;170
8949;Pestszentimre vasútáll. (Nagykőrösi út);47.403423;19.186602;8949;;CSF03665;2;136
8950;Pestszentimre vasútáll. (Nagykőrösi út);47.404315;19.185664;8950;;CSF03665;2;-39
8951;Béke tér;47.430019;19.215675;8951;;CS008951;2;-64
8952;Terv utca;47.408012;19.001509;8952;;CSF04463;2;-132
8953;Csillag utca;47.409214;19.119000;8953;;CS008954;2;173
8954;Csillag utca;47.409565;19.119053;8954;;CS008954;2;-7
8955;Gombosszeg köz;47.413020;19.118396;8955;;CS008955;2;-171
8956;Gombosszeg köz;47.412723;19.118475;8956;;CS008955;2;0
8957;Előd utca;47.418651;19.117329;;;;2;141
8958;Alsó határút;47.416313;19.116399;8958;;CS008958;2;24
8959;Templom utca 6.;47.408876;19.113620;;;;2;167
8960;Gyáli-patak;47.394698;19.116570;8960;;CS049172;2;-150
8961;Soroksár, Hősök tere H;47.399339;19.116483;8961;;CSF04542;2;75
8962;Szent István utca H;47.392297;19.115202;8962;;CS008962;2;31
8963;Grassalkovich út;47.390505;19.118896;;;;2;153
8964;Tartsay utca;47.421343;19.127194;;;;2;48
8965;Szent László utca;47.421272;19.126902;8965;;CS008965;2;-132
8966;Mesgye utca;47.417248;19.131070;8966;;CS008966;2;-40
8967;Mesgye utca (Szentlőrinci úti lakótelep);47.416978;19.131216;8967;;CS008966;2;142
8971;Gyula vezér út;47.409902;19.004383;8971;;CS008971;2;34
9000;Kistarcsa H;47.545503;19.259839;9000;;CS009001;2;43
9001;Kistarcsa H;47.545584;19.259693;9001;;CS009001;2;-127
9002;Kerepes H;47.552441;19.270507;9002;;CS009002;2;49
9003;Kerepes H;47.551324;19.268897;9003;;CS009002;2;-131
9004;Szilasligeti elágazás;47.560201;19.283112;9004;;CS009006;2;43
9005;Kerepes, Szabadság útja;47.560786;19.282783;;;;2;135
9006;Szilasligeti elágazás;47.560766;19.283700;9006;;CS009006;2;-135
9007;Szilasliget, Posta;47.569550;19.272176;9007;;CS009008;2;39
9008;Szilasliget, Posta;47.569882;19.272430;9008;;CS009008;2;-121
9009;Szilasliget, Wesselényi utca;47.573117;19.269227;9009;;CS009009;2;-44
9010;Szilasliget, Wesselényi utca;47.572955;19.269240;9010;;CS009009;2;137
9011;Szilasliget, Szondi utca;47.575273;19.266059;9011;;CS009012;2;-45
9012;Szilasliget, Szondi utca;47.575382;19.265687;9012;;CS009012;2;135
9013;Szilasliget, Kemping;47.578226;19.261133;;;;2;103
9014;EGIS-telep (Szentjakab H);47.592911;19.284773;9014;;CS009014;2;-61
9015;EGIS-telep (Szentjakab H);47.592495;19.285583;9015;;CS009014;2;119
9016;Gödöllő, Szökőkút;47.599126;19.346731;;;;2;130
9017;Gödöllő, Szabadság tér H;47.599243;19.346771;;;;2;-42
9018;Gödöllő, Szabadság tér H;47.598050;19.349038;;;;2;40
9019;Gödöllő, Palotakert H;47.598734;19.355678;9019;;CS009019;2;115
9020;Gödöllő, Palotakert H;47.598679;19.356116;9020;;CS009019;2;-40
9021;Gödöllő H;47.592368;19.358154;;;;2;
9022;Mogyoród H;47.595494;19.271446;;;;2;-67
9025;Zichy Jenő utca;47.505192;19.057853;9025;;CS009026;1;-41
9026;Zichy Jenő utca;47.505246;19.057588;9026;;CS009026;1;133
9031;Margit híd, budai hídfő H;47.514834;19.035830;9031;;CSF00234;2;-159
9039;Csanády utca (Lehel tér M);47.515850;19.058891;9039;;CSF02612;1;111
9041;Haller utca / Soroksári út;47.475024;19.069894;9041;;CSF01386;2;-26
9042;Haller utca / Soroksári út;47.474816;19.070199;9042;;CSF01386;2;147
9047;Homoktövis utca;47.594582;19.113184;9047;;CS009047;2;15
9065;Solymár, Szarvas;47.596321;18.973591;9065;;CS009065;2;-89
9066;Solymár, Szarvas;47.596178;18.974455;9066;;CS009065;2;82
9067;Solymár, Auchan áruház;47.597798;18.963376;;;;2;
9072;AsiaCenter;47.548434;19.146925;;;;2;-113
9073;Fiume utca;47.435787;19.144171;;;;1;
9085;Budaörs vasútállomás;47.448190;18.964863;9085;;CS009589;2;-90
9094;Petőfi Sándor utca;47.402454;18.937006;9094;;CS009094;2;-43
9095;Pacsirta utca;47.404610;18.933941;9095;;CS009096;2;-44
9096;Pacsirta utca;47.404637;18.933742;9096;;CS009096;2;135
9097;Nóra utca;47.407368;18.930795;9097;;CS009097;2;-21
9098;Nóra utca;47.407278;18.930716;9098;;CS009097;2;159
9099;Katinka utca;47.410333;18.927025;9099;;CS009099;2;-44
9100;Katinka utca;47.410135;18.927145;9100;;CS009099;2;138
9101;Tátika utca;47.412900;18.930319;9101;;CS009101;2;52
9102;Tátika utca;47.412836;18.930001;9102;;CS009101;2;-124
9103;Valéria utca;47.414044;18.932675;9103;;CS009104;2;56
9104;Valéria utca;47.414107;18.932595;9104;;CS009104;2;-125
9105;Diósd, Búzavirág utca;47.416609;18.934233;;;;2;
9119;Szentendre H;47.659618;19.074522;9119;;CS089098;1;
9125;Pomáz H;47.642729;19.032125;9125;;CS008434;2;131
9137;Újmajori utca;47.471715;19.220093;;;;2;-154
9138;Csillagmotor köz;47.471018;19.221893;;;;2;-59
9139;Dedics Ferenc utca;47.469113;19.226092;;;;2;124
9140;Ősrepülő utca;47.469552;19.227168;;;;2;-149
9145;Haller utca / Mester utca;47.475966;19.077802;9145;;CS008444;2;-29
9146;Vágóhíd utca;47.473699;19.079631;9146;;CS009146;2;-33
9147;Vörösmarty utca;47.419900;19.120300;;;;2;50
9148;Szusza Ferenc Stadion;47.575797;19.083759;9148;;CSF00767;2;38
